project,fileName,line,column,killed.0.0,survived.0.0,timeout.0.0,replacements.0.0,killed.0.25,survived.0.25,timeout.0.25,replacements.0.25,killed.0.5,survived.0.5,timeout.0.5,replacements.0.5,killed.0.75,survived.0.75,timeout.0.75,replacements.0.75,killed.1.0,survived.1.0,timeout.1.0,replacements.1.0
Complex.js,complex.js,41,51,0,3,0,"x + 1
x * 2
x - 1",0,6,0,"x * (1 + 1)
x * (1 - 1)
x + 1
x - 1
x / 2
x * (1 / 2)",0,3,0,"x * x
x / x
x + x",,,,,,,,
Complex.js,complex.js,41,56,0,3,0,"Math.sin
Math.cos
Math.tan",,,,,0,3,0,"Math.sin
Math.cos
Math.tan",,,,,0,3,0,"Math.sin
Math.cot
Math.tan"
Complex.js,complex.js,45,12,0,3,0,"Math.sin
Math.cos
Math.tan",0,3,0,"Math.sin
Math.sqrt
Math.log",0,3,0,"Math.sin
Math.tan
Math.cos",,,,,0,3,0,"Math.round
Math.floor
x => x + 1"
Complex.js,complex.js,41,65,0,2,0,"x * -1
-1 * x",0,3,0,"-y
-a
-b",0,2,0,"2 * x
x / 2",,,,,0,3,0,"-(Math.PI / 2)
-y
Math.atan2(b, a)"
Complex.js,complex.js,45,21,0,3,0,"x + 1
x * 2
x - 1",0,3,0,"x + 1
x - 1
x * 2",0,3,0,"x / 2
x * 2
x + 1",,,,,0,3,0,"a
1 - a
(a - 1) * (a + 1)"
Complex.js,complex.js,45,38,0,3,0,"Math.sin
Math.cos
Math.tan",0,3,0,"Math.cos
Math.tan
Math.sin",0,3,0,"Math.sin
Math.tan
Math.acos",,,,,0,3,0,"cos
Math.cosh
Math.tan"
Complex.js,complex.js,45,47,0,3,0,"x + 1
x - 1
x * 2",0,3,0,"x + 1
x - 1
x * 2",0,3,0,"x + 1
x * Math.random()
x - 1",,,,,0,3,0,"x * Infinity
x * x
x / 0"
Complex.js,complex.js,45,52,0,3,0,"Math.cos
Math.sin
Math.tan",0,3,0,"Math.sin
Math.cos
Math.tan",0,3,0,"Math.sinh
Math.asinh
Math.tanh",,,,,0,2,0,"Math.cbrt
Math.random"
Complex.js,complex.js,45,61,0,3,0,"-y
-a
-b",0,3,0,"-y
x
x + 1",0,3,0,"-1
1 + x
x * x",,,,,0,3,0,"x * y
-y
x - y"
Complex.js,complex.js,57,9,1,1,0,"x > b || x < -b
x > b && x < -b",1,2,0,"x > b || -b > x
x > b || x < -b
x > b || x < b",3,0,0,"-b < x || x > b
-b > x || x < b
-b > x && x > b",,,,,3,0,0,"-b < x && x > b
x <= b && -b > x
x >= b || -b < x"
Complex.js,complex.js,58,14,3,0,0,"Math.tan
Math.sin
Math.acos",3,0,0,"Math.tan
Math.acos
Math.sin",3,0,0,"Math.sin
Math.tan
Math.acos",,,,,3,0,0,"Math.sin
Math.tan
Math.acos"
Complex.js,complex.js,58,23,3,0,0,"x * 2
x + 1
x / 2",3,0,0,"x + 1
x * 2
x / 2",3,0,0,"x + 1
x * 2
x / 2",,,,,2,1,0,"-x
x + 1
Math.exp(x)"
Complex.js,complex.js,93,13,3,0,0,"Math.sin
Math.sqrt
Math.cos",3,0,0,"Math.sqrt
Math.sin
Math.cos",3,0,0,"Math.floor
Math.sqrt
Math.ceil",,,,,3,0,0,"a * a + b * b
a * b + 2 * a * b
a * b + a + 2 * a * b"
Complex.js,complex.js,93,22,3,0,0,"y
x + 1
x * 2",3,0,0,"y
x * 2
x + 1",3,0,0,"y
x * 2
x + 1",,,,,1,1,0,"-x
x + 1"
Complex.js,complex.js,94,13,3,0,0,"Math.cos
Math.sqrt
Math.sin",3,0,0,"Math.sin
Math.random
Math.sqrt",3,0,0,"a * b
-a * b
a + b",,,,,,,,
Complex.js,complex.js,94,22,3,0,0,"y + 1
x
Math.sqrt(x * x + y * y)",3,0,0,"x
y + 1
x * y",3,0,0,"x
x + y
x * y",,,,,,,,
Complex.js,complex.js,96,9,2,1,0,"a > 3000 || b > 3000
a === b
a !== b",0,2,0,"a < 3000 && b < 3000 && a > 0 && b > 0
a < 3000 && b < 3000 && a !== 0 && b !== 0",1,1,0,"a < 3000 || b < 3000
a < 3000 && b > 3000",,,,,1,2,0,"a > 3000 && b > 3000
a < 3000 || b < 3000
a < 4000 && b < 4000"
Complex.js,complex.js,97,14,3,0,0,"Math.sin
Math.exp
Math.abs",3,0,0,"Math.sin
Math.exp
Math.log",3,0,0,"Math.log
Math.exp
Math.sin",,,,,,,,
Complex.js,complex.js,97,24,3,0,0,"a * a - b * b
a * b + b * a
a * b - b * a",3,0,0,"a * b + b * a
a * a - b * b
a * b - b * a",3,0,0,"a * b
a * a - b * b
a + b",,,,,3,0,0,"a * b - b * a
a * b + b * a
a * b * Math.sin(x)"
Complex.js,complex.js,100,9,0,3,0,"a > b
a === b
a !== b",0,3,0,"a > b
a === b
a !== b",0,3,0,"a > b
a == b
a + b",,,,,0,3,0,"a > b
a + b
b - a"
Complex.js,complex.js,106,16,0,3,0,"Math.cbrt
Math.exp
Math.log",0,3,0,"Math.log
Math.exp
Math.sin",0,3,0,"Math.exp
Math.sin
Math.log",,,,,0,3,0,"Math.cosh
Math.tan
Math.sinh"
Complex.js,complex.js,106,26,0,3,0,"1 - b * b
b * b + 2
b * b - 1",0,3,0,"b * b - 1
b * b / 2
b * b + 1",0,3,0,"1 - b * b
b * b - 1
b * b + 2",,,,,0,3,0,"a + b * b
a + 2 * b
a - 1"
Complex.js,complex.js,110,23,2,0,0,"'Invalid Param' + 1
'Invalid Param' + '1'",2,0,0,"'Invalid Param' + '1'
'Invalid Param' + 1",3,0,0,"'Invalid Param' + 1
'Invalid Param' * 2
'Invalid Param' + '1'",,,,,3,0,0,"'Incorrect Parameter'
'Invalid Parameters'
'Invalid Parameter'"
Complex.js,complex.js,122,14,3,0,0,"Math.sqrt
Math.sin
Math.cos",3,0,0,"Math.sqrt
Math.round
Math.floor",3,0,0,"Math.log
Math.random
Math.sqrt",,,,,3,0,0,"Math.ceil
Math.floor
Math.round"
Complex.js,complex.js,122,23,3,0,0,"b
a * 2
a + 1",3,0,0,"a + 1
b
a * 2",3,0,0,"a + 1
b
a * 2",,,,,1,2,0,"a + b
b
a - b"
Complex.js,complex.js,123,14,3,0,0,"Math.sqrt
Math.sin
Math.cos",0,3,0,"Math.floor
Math.ceil
Math.round",3,0,0,"Math.cos
Math.sin
Math.tan",,,,,3,0,0,"Math.cos
Math.sin
Math.tan"
Complex.js,complex.js,123,23,3,0,0,"c
b + 1
a",3,0,0,"a
b * 2
b + 1",2,1,0,"b + 1
a + b
a",,,,,2,1,0,"b + 1
-b
b * 2"
Complex.js,complex.js,125,9,3,0,0,"a !== 0
a > 0
a < 0",3,0,0,"b !== 0
a !== 0
a + b !== 0",3,0,0,"a !== 0
a === 1
a > 0",,,,,3,0,0,"b === 0
a === 1
a != 0"
Complex.js,complex.js,126,14,3,0,0,"Math.sqrt
Math.sin
Math.abs",3,0,0,"Math.sin
Math.abs
Math.sqrt",3,0,0,"Math.tan
Math.sin
Math.cos",,,,,,,,
Complex.js,complex.js,126,23,2,1,0,"_a
_a + _b
_a * _b",2,1,0,"_a
_b + 1
_a + _b",2,1,0,"_a
_a + _b
_a - _b",,,,,2,1,0,"_a
2 * _b
_a + _b"
Complex.js,complex.js,129,9,3,0,0,"b !== 0
a === 0
a + b === 0",3,0,0,"a === b
b !== 0
a + b === 0",3,0,0,"b > 0
b !== 0
b < 0",,,,,1,2,0,"b == 0
!b
b !== 0"
Complex.js,complex.js,130,14,3,0,0,"Math.abs
Math.sqrt
Math.sin",3,0,0,"Math.sqrt
Math.abs
Math.sin",,,,,,,,,3,0,0,"Math.cosh
Math.log2
Math.exp"
Complex.js,complex.js,130,23,2,1,0,"_a + _b
_b
_a * _b",2,0,0,"_b
a",2,0,0,"_b
a",,,,,2,1,0,"_b
_a + _b
_a * _b"
Complex.js,complex.js,133,9,3,0,0,"_a < 3000 || _b < 3000
_a < 3000 && _b > 3000
_a > 3000 || _b > 3000",3,0,0,"_a < 3000 || _b < 3000
_a < 3000 && _b > 3000
_a > 3000 && _b < 3000",2,0,0,"_a < 3000 && _b > 3000
_a > 3000 && _b < 3000",,,,,1,2,0,"_a < 2999 && _b < 2999
Math.max(_a, _b) < 3000
_a < 3000 || _b < 3000"
Complex.js,complex.js,134,14,3,0,0,"Math.log10
Math.log2
Math.log1p",3,0,0,"Math.log2
Math.log10
Math.log1p",3,0,0,"Math.log10
Math.log2
Math.log1p",,,,,3,0,0,"Math.sin
1
undefined"
Complex.js,complex.js,134,23,3,0,0,"a * b + b * a
a * a - b * b
a * b - b * a",3,0,0,"a + b
a * b
a / b",3,0,0,"a + b
a - b
b - a",,,,,3,0,0,"a * a - b * b
0
b * b - a * a"
Complex.js,complex.js,172,18,2,1,0,"Math.log10
Math.log2
Math.log1p",3,0,0,"Math.sqrt
Math.sin
Math.cos",3,0,0,"Math.log10
Math.sqrt
Math.log2",,,,,3,0,0,"Math.sin
Math.tan
Math.cos"
Complex.js,complex.js,172,27,3,0,0,"a * b + b * a
a * a - b * b
a * b - b * a",3,0,0,"a * b + b * a
a * b - b * a
a * a - b * b",2,1,0,"a * b + b
a + b * b
a * b - b",,,,,2,1,0,"a * b + b * a
a * (2 * b)
b * b + a * a"
Complex.js,complex.js,179,9,2,1,0,"a === undefined || a === null || a === NaN
a === undefined || a === null || a === Infinity
a === undefined || a === null || a === -Infinity",2,1,0,"a === undefined || a === null || a === NaN
a === undefined || a === null || a === Infinity
a === undefined || a === null || a === -Infinity",3,0,0,"a === undefined || b === null
a === null || b === undefined
a !== undefined || b !== null",,,,,2,1,0,"a === undefined || a === null || a === NaN
a === null || a === undefined || a
a === undefined || a === null || Array.isArray(a)"
Complex.js,complex.js,182,16,3,0,0,"b !== null
b !== NaN
b !== Infinity",3,0,0,"b !== null
b !== NaN
b !== Infinity",3,0,0,"b !== null
b !== 0
b !== undefined || b !== null",,,,,3,0,0,"a !== b
a * b !== 0
typeof b === ""undefined"""
Complex.js,complex.js,186,15,3,0,0,"a.constructor.name
a.toString()
a.valueOf()",3,0,0,"a.constructor
a.toString()
a.valueOf()",3,0,0,"a === 'number'
a === 'object'
a === 'string'",,,,,3,0,0,"a.constructor.name
a.toString()
Object.prototype.toString.call(a)"
Complex.js,complex.js,190,15,3,0,0,"'im' in b && 're' in a
'im' in a || 're' in b
'im' in a && 're' in b",2,1,0,"'im' in a || 're' in a
'im' in a && 're' in b
'im' in a && 're' in a && a === b",0,2,0,"a.hasOwnProperty('im') && a.hasOwnProperty('re')
Object.prototype.hasOwnProperty.call(a, 'im') && Object.prototype.hasOwnProperty.call(a, 're')",,,,,2,1,0,"'im' in b && 're' in a
'im' in a
!('re' in a) || !('im' in a)"
Complex.js,complex.js,193,22,2,0,0,"'abs' in b && 'arg' in a
'abs' in a && 'arg' in b",3,0,0,"'abs' in a && 'arg' in b
'abs' in a && 'arg' in a && a.abs < 0
'abs' in a && !('arg' in a)",3,0,0,"'abs' in a && 'arg' in b
'abs' in b && 'arg' in a
'abs' in a || 'arg' in b",,,,,1,2,0,"'abs' in a || 'arg' in a
'abs' in a && 'arg' in b
'abs' in a || 'arg' in a && 're' in a"
Complex.js,complex.js,194,17,3,0,0,"a['abs'] < 0 && a['arg'] > 0
a['abs'] === 0 && a['arg'] !== 0
a['abs'] < 0 || a['arg'] > 0",2,1,0,"a['abs'] === Infinity && Number.isFinite(a['arg'])
!Number.isFinite(a['abs']) || Number.isFinite(a['arg'])
Number.isFinite(a['abs']) && !Number.isFinite(a['arg'])",3,0,0,"a['abs'] < 0 && a['arg'] > 0
a['abs'] > 0 && a['arg'] < 0
a['abs'] <= 0 && a['arg'] >= 0",,,,,2,0,0,"Number.isFinite(a['abs']) || Number.isFinite(a['arg'])
Boolean(Number.isFinite(a['abs']) && Number.isFinite(a['arg']))"
Complex.js,complex.js,194,18,2,0,0,"!Number.isFinite
Number.isNaN",1,1,0,"Number.isNaN
Number.isInteger",,,,,,,,,3,0,0,"!isFinite
a < b
b % 2 === 0"
Complex.js,complex.js,194,34,0,2,0,"a['abs'] + 1
a['abs'] * 2",0,2,0,"a['abs'] * 2
a['abs'] + 1",0,2,0,"a['abs'] + 1
a['abs'] * 2",,,,,2,0,0,"Math.abs(a['arg'])
a['arg'] + 3.14"
Complex.js,complex.js,194,47,2,1,0,"!Number.isFinite
Number.isNaN
Number.isSafeInteger",1,0,0,Number.isNaN,1,0,0,a['arg'] !== 0,,,,,2,0,0,"Number.isNaN
a['arg'] > 0"
Complex.js,complex.js,194,63,0,2,0,"a['arg'] * 2
a['arg'] + 1",0,3,0,"a['arg'] * 2
a['arg'] + 1
a['arg'] - 1",1,0,0,a + b,,,,,2,0,0,"a['im']
a['re']"
Complex.js,complex.js,197,34,3,0,0,"Math.sin
Math.tan
Math.acos",3,0,0,"Math.tan
Math.sin
Math.acos",3,0,0,"Math.sin
Math.tan
Math.acos",,,,,1,0,0,Math.acos
Complex.js,complex.js,197,43,3,0,0,"a['arg'] * 2
a['arg'] + 1
a['arg'] - 1",3,0,0,"a['arg'] + 1
a['arg'] * 2
a['arg'] - 1",3,0,0,"a['arg'] + 1
a['arg'] - 1
a['arg'] * 2",,,,,3,0,0,"Math.random()
a['arg'] + Math.PI
a['arg'] * 2"
Complex.js,complex.js,198,34,3,0,0,"Math.tan
Math.cos
Math.asin",3,0,0,"Math.tan
Math.cos
Math.asin",3,0,0,"Math.cos
Math.tan
Math.acos",,,,,,,,
Complex.js,complex.js,199,22,3,0,0,"'r' in a && 'phi' in a && a.phi > 0
'r' in a && 'phi' in a && a.phi !== 0
'r' in a && 'phi' in b",2,0,0,"'r' in a && 'phi' in b
'r' in b && 'phi' in a",2,1,0,"'r' in a && 'phi' in b
'r' in a || 'phi' in a
'r' in a && 'phi' in a && a.r * a.phi > 0",,,,,3,0,0,"'rost' in a && 'fhi' in a
'r' in b && 'phi' in b
'r' in a && 'phi' in b"
Complex.js,complex.js,198,43,3,0,0,"a['arg'] + 1
a['arg'] * 2
a['arg'] - 1",3,0,0,"a['arg'] + 1
a['arg'] * 2
a['arg'] - 1",3,0,0,"a['phi']
a['re']
a['im']",,,,,3,0,0,"a['im']
a['re']
a['phi']"
Complex.js,complex.js,200,17,3,0,0,"a['r'] < 0 && a['phi'] > 0
a['r'] > 0 && a['phi'] < 0
a['r'] === 0 && a['phi'] !== 0",3,0,0,"a['r'] < 0 && a['phi'] > 0
a['r'] === 0 && a['phi'] !== 0
a['r'] > 0 && a['phi'] < 0",3,0,0,"!Number.isFinite(a['r']) || !Number.isFinite(a['phi'])
a['r'] !== 0 && Number.isFinite(a['phi'])
Number.isNaN(a['r']) && Number.isFinite(a['phi'])",,,,,2,0,0,"a['r'] !== undefined && a['phi'] !== undefined
!(a['r'] + a['phi'])"
Complex.js,complex.js,200,34,0,2,0,"a['r'] + 1
a['r'] * 2",2,0,0,"a['abs']
a['arg']",2,0,0,"a['abs']
a['re']",,,,,2,0,0,"b['r']
a + b"
Complex.js,complex.js,200,18,2,1,0,"!Number.isFinite
Number.isSafeInteger
Number.isNaN",2,1,0,"Number.isNaN
!Number.isFinite
Number.isInteger",1,0,0,a + b,,,,,,,,
Complex.js,complex.js,200,61,3,0,0,"a['arg']
a['re']
a['abs']",2,0,0,"a['arg']
a['abs']",1,2,0,"a['arg']
a['phi'] + 1
a['phi'] * 2",,,,,2,1,0,"a['theta']
a['phi'] + 1
a['theta'](a['phi'])"
Complex.js,complex.js,200,45,2,1,0,"!Number.isFinite
Number.isSafeInteger
Number.isNaN",2,1,0,"Number.isNaN
!Number.isFinite
Number.isSafeInteger",0,1,0,Number.isSafeInteger,,,,,3,0,0,"a['phi'] > -Math.PI && a['phi'] < Math.PI
typeof a['phi'] === 'number'
a['phi'] % 2 === 1"
Complex.js,complex.js,203,32,3,0,0,"Math.sin
Math.tan
Math.acos",3,0,0,"Math.tan
Math.sin
Math.acos",3,0,0,"Math.sin
Math.atan
Math.tan",,,,,2,0,0,"Math.sin
Math.tan"
Complex.js,complex.js,203,41,3,0,0,"a['arg']
a['im']
a['re']",3,0,0,"a['arg']
a['abs']
a['re']",3,0,0,"a['arg']
a['abs']
a['re']",,,,,2,0,0,"a['θ']
a['phi'] + Math.PI"
Complex.js,complex.js,204,32,3,0,0,"Math.cos
Math.asin
Math.tan",3,0,0,"Math.cos
Math.asin
Math.tan",3,0,0,"Math.cos
Math.tan
Math.asin",,,,,3,0,0,"Math.asin
Math.cos
Math.tan"
Complex.js,complex.js,204,41,3,0,0,"a['arg']
a['re']
a['abs']",3,0,0,"a['phi'] - 1
a['phi'] * 2
a['phi'] + 1",3,0,0,"a['re']
a['arg']
Math.PI",,,,,3,0,0,"a['phi'] + Math.PI
2 * a['phi']
a['phi'] - Math.PI"
Complex.js,complex.js,205,22,3,0,0,"a.length < 2
a.length > 2
a.length === 3",3,0,0,"a.length < 2
a.length === 3
a.length > 2",2,1,0,"a.length < 2
a.length > 2
a.length % 2 === 0",,,,,1,2,0,"a.length >= 2
typeof a.length === 'string'
a.length <= 2"
Complex.js,complex.js,218,24,3,0,0,"a.replace
a.split
a.search",3,0,0,"a.split
a.replace
a.search",3,0,0,"a.replace
a.search
a.split",,,,,,,,
Complex.js,complex.js,222,15,0,3,0,"tokens === undefined
tokens.length === 0
tokens.length === undefined",0,2,0,"tokens === undefined
tokens.length === 0",,,,,,,,,2,1,0,"tokens == 0
tokens.length === 0
!tokens.includes(0)"
